Iteration #,Resid
689.0,0.15785995394296362
690.0,0.1573570199950912
691.0,0.1568636402092099
692.0,0.15637964088339756
693.0,0.15590488285079215
694.0,0.1554391962969671
695.0,0.15498243887604873
696.0,0.15453447174397023
697.0,0.15409514009368822
698.0,0.15366429057135014
699.0,0.15324180141863095
700.0,0.1528275239843823
701.0,0.1524213108695852
702.0,0.15183025438924877
703.0,0.15100967225083348
704.0,0.15020613145917341
705.0,0.1494193282306604
706.0,0.14864896236527445
707.0,0.14789473724593144
708.0,0.14715635983792374
709.0,0.1464335406882141
710.0,0.1457259939246074
711.0,0.1450334372544671
712.0,0.14435559196317493
713.0,0.14369218291203853
714.0,0.14304293853579844
715.0,0.14240759083948554
716.0,0.14178587539462958
717.0,0.14117753133486713
718.0,0.14058230135077435
719.0,0.1399999316838337
720.0,0.13943017211978223
721.0,0.13887277598090636
722.0,0.1383275001175811
723.0,0.1377941048987688
724.0,0.13727235420175868
725.0,0.13676201540081184
726.0,0.13626285935477506
727.0,0.13577466039393676
728.0,0.13529719630562878
729.0,0.1348302483190593
730.0,0.13437360108892102
731.0,0.13392704267815977
732.0,0.13349036453969437
733.0,0.13306336149714906
734.0,0.13264583172459368
735.0,0.13223757672535513
736.0,0.13183840130986713
737.0,0.13144811357253589
738.0,0.13106652486780485
739.0,0.13069344978528347
740.0,0.13032870612393618
741.0,0.12997211486557303
742.0,0.1296235001474587
743.0,0.12928268923412073
744.0,0.12894951248849354
745.0,0.12862380334224965
746.0,0.1283053982655404
747.0,0.12799413673601287
748.0,0.12768986120724352
749.0,0.1273924170766218
750.0,0.12710165265258622
751.0,0.1268174191215346
752.0,0.12653957051400927
753.0,0.12626796367067158
754.0,0.1260024582077384
755.0,0.12574291648210165
756.0,0.12548920355610418
757.0,0.12524118716198887
758.0,0.12499873766614736
759.0,0.12476172803304884
760.0,0.12453003378903235
761.0,0.12430353298598358
762.0,0.12408210616470047
763.0,0.12386563631833693
764.0,0.12365400885570643
765.0,0.12344711156450612
766.0,0.1232448345746238
767.0,0.12304707032130052
768.0,0.1228537135085267
769.0,0.12266466107238147
770.0,0.12247981214440752
771.0,0.12229906801532556
772.0,0.12212233209862165
773.0,0.12194950989450351
774.0,0.12178050895386106
775.0,0.12161523884265057
776.0,0.12145361110626127
777.0,0.12129553923424571
778.0,0.1211409386253415
779.0,0.12098972655271806
780.0,0.12084182212942635
781.0,0.12069714627430896
782.0,0.12055562167815236
783.0,0.1204171727701346
784.0,0.12028172568467008
785.0,0.12014920822856485
786.0,0.1200195498485594
787.0,0.11989268159926504
788.0,0.11976853611141969
789.0,0.11964704756052355
790.0,0.11952815163601925
791.0,0.1194117855106301
792.0,0.11929788781034302
793.0,0.11918639858463193
794.0,0.11907725927717382
795.0,0.11897041269698819
796.0,0.11886580298995673
797.0,0.11876337561080573
798.0,0.118663077295531
799.0,0.11856485603416188
800.0,0.11846866104407791
801.0,0.11837444274363099
802.0,0.1182821527263333
803.0,0.11819174373534898
804.0,0.11810316963850453
805.0,0.11801638540367014
806.0,0.1179313470745823
807.0,0.11784801174712972
808.0,0.11776633754602775
809.0,0.11768628360188366
810.0,0.11760781002875687
811.0,0.11753087790207307
812.0,0.11745544923692719
813.0,0.11738148696694194
814.0,0.11730895492330273
815.0,0.11723781781439999
816.0,0.11716804120573876
817.0,0.11709959150031814
818.0,0.11703243591930806
819.0,0.11696654248327631
820.0,0.11690187999356982
821.0,0.11683841801426394
822.0,0.11677612685435691
823.0,0.1167149775504508
824.0,0.1166549418496242
825.0,0.11659599219280693
826.0,0.11653810169848111
827.0,0.11648124414661355
828.0,0.11642539396310872
829.0,0.1163705262044359
830.0,0.11631661654266436
831.0,0.11626364125081848
832.0,0.11621157718851255
833.0,0.1161604017879873
834.0,0.11611009304027345
835.0,0.11606062948192436
836.0,0.11601199018178292
837.0,0.1159641547282281
838.0,0.1159171032165569
839.0,0.1158708162368544
840.0,0.1158252748618579
841.0,0.11578046063535856
842.0,0.1157363555607324
843.0,0.11569294208969345
844.0,0.11565020311149941
845.0,0.11560812194213838
846.0,0.11556668231396099
847.0,0.11552586836550074
848.0,0.11548566463149228
849.0,0.11544605603319755
850.0,0.11540702786885153
851.0,0.11536856580441229
852.0,0.11533065586452465
853.0,0.11529328442367826
854.0,0.11525643819755528
855.0,0.11522010423460328
856.0,0.11518426990781606
857.0,0.11514892290672261
858.0,0.11511405122951034
859.0,0.11507964317534845
860.0,0.11504568733701241
861.0,0.11501217259347812
862.0,0.11497908810293088
863.0,0.11494642329568541
864.0,0.11491416786750966
865.0,0.11488231177292615
866.0,0.1148508452189007
867.0,0.1148197586583406
868.0,0.11478904278416517
869.0,0.11475868852314906
870.0,0.1147286870301643
871.0,0.11469902968244744
872.0,0.11466970807399661
873.0,0.1146407140102307
874.0,0.11461203950262439
875.0,0.1145836767635418
876.0,0.11455561820123784
877.0,0.11452785641493947
878.0,0.11450038418998328
879.0,0.11447319449322314
880.0,0.1144462804684531
881.0,0.11441963543190672
882.0,0.11439325286802514
883.0,0.11436712642508938
884.0,0.11434124991121769
885.0,0.11431561729027571
886.0,0.11429022267798412
887.0,0.11426506033808298
888.0,0.11424012467860888
889.0,0.11421541024824573
890.0,0.11419091173279093
891.0,0.11416662395171386
892.0,0.11414254185473649
893.0,0.11411866051861813
894.0,0.1140949751438778
895.0,0.11407148105171132
896.0,0.11404817368097939
897.0,0.1140250485851563
898.0,0.11400210142946739
899.0,0.11397932798812709
900.0,0.1139567241415197
901.0,0.1139342858735182
902.0,0.11391200926890416
903.0,0.11388989051080355
904.0,0.11386792587821076
905.0,0.11384611174354911
906.0,0.11382444457032129
907.0,0.11380292091080418
908.0,0.11378153740380816
909.0,0.11376029077249596
910.0,0.11373917782223267
911.0,0.11371819543853617
912.0,0.1136973405850243
913.0,0.11367661030145915
914.0,0.11365600170179795
915.0,0.11363551197239022
916.0,0.11361513837001272
917.0,0.11359487822022625
918.0,0.1135747289155716
919.0,0.11355468791387238
920.0,0.11353475273663063
921.0,0.11351492096734264
922.0,0.11349519025001938
923.0,0.11347555828758493
924.0,0.11345602284043953
925.0,0.11343658172496132
926.0,0.11341723281213398
927.0,0.11339797402614474
928.0,0.11337880334303448
929.0,0.11335971878945734
930.0,0.11334071844124503
931.0,0.11332180042233764
932.0,0.11330296290346883
933.0,0.11328420410103243
934.0,0.11326552227587172
935.0,0.11324691573223927
936.0,0.11322838281661596
937.0,0.11320992191670237
938.0,0.11319153146037089
939.0,0.11317320991463102
940.0,0.11315495578467225
941.0,0.11313676761285169
942.0,0.1131186439778101
943.0,0.11310058349353047
944.0,0.1130825848084485
945.0,0.11306464660461658
946.0,0.11304676759675913
947.0,0.11302894653160578
948.0,0.11301118218691412
949.0,0.11299347337085473
950.0,0.11297581892107404
951.0,0.1129582177040912
952.0,0.11294066861452386
953.0,0.11292317057433691
954.0,0.11290572253223857
955.0,0.11288832346293182
956.0,0.11287097236649372
957.0,0.11285366826775518
958.0,0.11283641021564089
959.0,0.11281919728256865
960.0,0.11280202856389966
961.0,0.1127849031773088
962.0,0.11276782026224356
963.0,0.11275077897943335
964.0,0.11273377851021109
965.0,0.11271681805616739
966.0,0.11269989683851851
967.0,0.11268301409769527
968.0,0.1126661690927593
969.0,0.11264936110106899
970.0,0.11263258941770243
971.0,0.11261585335507533
972.0,0.11259915224249421
973.0,0.11258248542572472
974.0,0.11256585226660558
975.0,0.11254925214258227
976.0,0.1125326844464093
977.0,0.11251614858565968
978.0,0.11249964398246654
979.0,0.1124831700730831
980.0,0.11246672630749943
981.0,0.11245031214923547
982.0,0.1124339270748517
983.0,0.11241757057370715
984.0,0.11240124214759856
985.0,0.11238494131051058
986.0,0.11236866758824207
987.0,0.11235242051812917
988.0,0.1123361996487852
989.0,0.1123200045398057
990.0,0.11230383476145271
991.0,0.11228768989446053
992.0,0.1122715695297285
993.0,0.11225547326808098
994.0,0.112239400720017
995.0,0.11222335150545415
996.0,0.11220732525350721
997.0,0.1121913216022755
998.0,0.11217534019860433
999.0,0.1121593806978563
